,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Unnamed: 0.1_x,Unnamed: 0_x,capture_id,image_rank_in_capture,image_path_rel,Unnamed: 0.1_y,Unnamed: 0_y,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,p_users_identified_this_species,pielous_evenness_index,question__horns_visible,labels,label,file,bbox,max_detection_conf,question__species
9915,12759,12759,12759,12759,12759,12759,12759,12759,12759,12759,12759,12759,12759,12759,12759,12759,291035,6965027,285988,SER_S11#J12#1#727,1,SER_S11/J12/J12_R1/SER_S11_J12_R1_IMAG2069.JPG,2610281,112896,SER_S11,J12,1,727,2015-10-20,12:20:12,29739585,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,0.0,33,11.0,SER_S11/J12/J12_R1/SER_S11_J12_R1_IMAG2069.JPG,"[0.059, 0.001, 0.936, 0.979]",0.999,eland
1414,18614,18614,18614,18614,18614,18614,18614,18614,18614,18614,18614,18614,18614,18614,18614,18614,203073,6879191,200152,SER_S11#H03#1#78,3,SER_S11/H03/H03_R1/SER_S11_H03_R1_IMAG0216.JPG,2576229,78844,SER_S11,H03,1,78,2015-08-25,11:05:10,27829660,7,6,4,0.1,0.0,0.9,0.3,0.0,0.0,1.0,0.0,,1,15.0,SER_S11/H03/H03_R1/SER_S11_H03_R1_IMAG0216.JPG,"[0.07, 0.091, 0.229, 0.435]",0.982,zebra
540,53537,53537,53537,53537,53537,53537,53537,53537,53537,53537,53537,53537,53537,53537,53537,53537,173658,6850495,171456,SER_S11#G04#1#646,2,SER_S11/G04/G04_R1/SER_S11_G04_R1_IMAG1350.JPG,2565126,67741,SER_S11,G04,1,646,2015-10-11,11:30:47,21955167,1,1,1,0.26,0.0,0.84,0.0,0.0,0.0,1.0,0.0,,10,,SER_S11/G04/G04_R1/SER_S11_G04_R1_IMAG1350.JPG,"[0.562, 0.317, 0.172, 0.292]",0.999,giraffe
9088,83130,83130,83130,83130,83130,83130,83130,83130,83130,83130,83130,83130,83130,83130,83130,83130,167390,6844634,165595,SER_S11#G03#1#144,1,SER_S11/G03/G03_R1/SER_S11_G03_R1_IMAG0274.JPG,2562275,64890,SER_S11,G03,1,144,2015-08-08,00:57:06,21951389,1,1,1,0.19,0.0,0.81,0.31,0.0,0.0,1.0,0.0,,1,15.0,SER_S11/G03/G03_R1/SER_S11_G03_R1_IMAG0274.JPG,"[0.004, 0.13, 0.975, 0.863]",0.999,zebra
4194,39979,39979,39979,39979,39979,39979,39979,39979,39979,39979,39979,39979,39979,39979,39979,39979,457028,7129205,450166,SER_S11#P09#1#473,2,SER_S11/P09/P09_R1/SER_S11_P09_R1_IMAG1239.JPG,2670009,172624,SER_S11,P09,1,473,2015-11-12,12:07:41,31559049,1,1,1,0.2,0.0,0.0,1.0,0.0,0.0,0.71,0.84,,2,,SER_S11/P09/P09_R1/SER_S11_P09_R1_IMAG1239.JPG,"[0.55, 0.588, 0.2, 0.222]",0.985,warthog
4081,113105,113105,113105,113105,113105,113105,113105,113105,113105,113105,113105,113105,113105,113105,113105,113105,180489,6857286,178247,SER_S11#G05#1#506,1,SER_S11/G05/G05_R1/SER_S11_G05_R1_IMAG1345.JPG,2567822,70437,SER_S11,G05,1,506,2015-08-17,12:12:13,21958052,2,1,1,0.1,0.0,0.9,0.0,0.0,0.0,1.0,0.72,,2,,SER_S11/G05/G05_R1/SER_S11_G05_R1_IMAG1345.JPG,"[0.28, 0.338, 0.72, 0.556]",0.999,warthog
9745,7389,7389,7389,7389,7389,7389,7389,7389,7389,7389,7389,7389,7389,7389,7389,7389,90168,6768106,89067,SER_S11#D08#2#330,1,SER_S11/D08/D08_R2/SER_S11_D08_R2_IMAG0727.JPG,2533247,35862,SER_S11,D08,2,330,2015-11-02,17:22:39,21921889,9,9,7,0.38,0.0,1.0,0.88,0.06,0.06,1.0,0.0,,13,2.0,SER_S11/D08/D08_R2/SER_S11_D08_R2_IMAG0727.JPG,"[0.0, 0.244, 0.566, 0.679]",0.999,wildebeest
754,99523,99523,99523,99523,99523,99523,99523,99523,99523,99523,99523,99523,99523,99523,99523,99523,42320,6720486,41447,SER_S11#C04#1#688,1,SER_S11/C04/C04_R1/SER_S11_C04_R1_IMAG1305.JPG,2513406,16021,SER_S11,C04,1,688,2015-08-06,16:33:03,18893258,3,3,3,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,,6,10.0,SER_S11/C04/C04_R1/SER_S11_C04_R1_IMAG1305.JPG,"[0.267, 0.271, 0.026, 0.022]",0.243,birdother
6524,75393,75393,75393,75393,75393,75393,75393,75393,75393,75393,75393,75393,75393,75393,75393,75393,350487,7023604,344565,SER_S11#L10#2#1285,1,SER_S11/L10/L10_R2/SER_S11_L10_R2_IMAG3616.JPG,2631501,134116,SER_S11,L10,2,1285,2015-11-04,12:43:20,29772887,6,6,6,0.17,0.0,0.67,1.0,0.0,0.0,0.75,0.99,,13,2.0,SER_S11/L10/L10_R2/SER_S11_L10_R2_IMAG3616.JPG,"[0.916, 0.607, 0.045, 0.047]",0.964,wildebeest
2930,105602,105602,105602,105602,105602,105602,105602,105602,105602,105602,105602,105602,105602,105602,105602,105602,94978,6772729,93690,SER_S11#E02#1#658,1,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG1837.JPG,2535583,38198,SER_S11,E02,1,658,2015-08-30,02:17:11,21924271,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.44,0.84,0.0,11,,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG1837.JPG,"[0, 0.014, 0.986, 0.976]",0.999,impala
4766,37137,37137,37137,37137,37137,37137,37137,37137,37137,37137,37137,37137,37137,37137,37137,37137,267868,6942185,263146,SER_S11#J05#1#388,3,SER_S11/J05/J05_R1/SER_S11_J05_R1_IMAG1025.JPG,2602035,104650,SER_S11,J05,1,388,2015-10-10,09:24:40,27915852,1,1,1,0.2,0.0,0.9,0.0,0.0,0.0,0.91,0.52,,2,,SER_S11/J05/J05_R1/SER_S11_J05_R1_IMAG1025.JPG,"[0.285, 0.434, 0.201, 0.145]",0.999,warthog
9756,35405,35405,35405,35405,35405,35405,35405,35405,35405,35405,35405,35405,35405,35405,35405,35405,289193,6963251,284212,SER_S11#J12#1#104,1,SER_S11/J12/J12_R1/SER_S11_J12_R1_IMAG0293.JPG,2609636,112251,SER_S11,J12,1,104,2015-09-26,18:31:14,29738962,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,2,,SER_S11/J12/J12_R1/SER_S11_J12_R1_IMAG0293.JPG,"[0.112, 0.508, 0.097, 0.084]",0.986,warthog
4112,96046,96046,96046,96046,96046,96046,96046,96046,96046,96046,96046,96046,96046,96046,96046,96046,214754,6890437,211398,SER_S11#H05#1#720,3,SER_S11/H05/H05_R1/SER_S11_H05_R1_IMAG2021.JPG,2580243,82858,SER_S11,H05,1,720,2015-09-21,14:09:43,27837019,8,6,4,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.58,,35,,SER_S11/H05/H05_R1/SER_S11_H05_R1_IMAG2021.JPG,"[0.2, 0.225, 0.737, 0.775]",0.998,gazellethomsons
5034,88211,88211,88211,88211,88211,88211,88211,88211,88211,88211,88211,88211,88211,88211,88211,88211,116441,6793939,114900,SER_S11#E05#2#52,3,SER_S11/E05/E05_R2/SER_S11_E05_R2_IMAG0145.JPG,2543411,46026,SER_S11,E05,2,52,2015-10-24,14:54:16,21932467,1,1,1,0.26,0.0,0.0,0.95,0.0,0.0,1.0,0.57,,10,,SER_S11/E05/E05_R2/SER_S11_E05_R2_IMAG0145.JPG,"[0.031, 0.223, 0.117, 0.46]",0.996,giraffe
10184,54368,54368,54368,54368,54368,54368,54368,54368,54368,54368,54368,54368,54368,54368,54368,54368,229391,6904787,225748,SER_S11#I03#1#98,2,SER_S11/I03/I03_R1/SER_S11_I03_R1_IMAG0202.JPG,2585504,88119,SER_S11,I03,1,98,2015-08-17,11:44:10,27847932,11-50,2,2,0.33,0.0,0.78,0.78,0.0,0.11,0.9,0.47,,35,,SER_S11/I03/I03_R1/SER_S11_I03_R1_IMAG0202.JPG,"[0.872, 0.667, 0.107, 0.251]",0.994,gazellethomsons
6157,31929,31929,31929,31929,31929,31929,31929,31929,31929,31929,31929,31929,31929,31929,31929,31929,164877,6842161,163122,SER_S11#G01#1#360,2,SER_S11/G01/G01_R1/SER_S11_G01_R1_IMAG0930.JPG,2561113,63728,SER_S11,G01,1,360,2015-08-26,02:07:23,21950241,3,2,2,0.26,0.0,0.42,0.79,0.0,0.05,1.0,0.0,,1,15.0,SER_S11/G01/G01_R1/SER_S11_G01_R1_IMAG0930.JPG,"[0.506, 0.487, 0.31, 0.282]",0.994,zebra
9841,73101,73101,73101,73101,73101,73101,73101,73101,73101,73101,73101,73101,73101,73101,73101,73101,344068,7017302,338263,SER_S11#L07#1#217,2,SER_S11/L07/L07_R1/SER_S11_L07_R1_IMAG0629.JPG,2629230,131845,SER_S11,L07,1,217,2015-07-10,12:14:34,29770655,1,1,1,0.33,0.0,0.67,0.0,0.0,0.0,0.43,0.92,0.67,33,11.0,SER_S11/L07/L07_R1/SER_S11_L07_R1_IMAG0629.JPG,"[0.033, 0.288, 0.523, 0.591]",0.987,eland
7145,21303,21303,21303,21303,21303,21303,21303,21303,21303,21303,21303,21303,21303,21303,21303,21303,95231,6772958,93919,SER_S11#E02#1#740,2,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG2066.JPG,2535673,38288,SER_S11,E02,1,740,2015-09-05,11:20:04,21924353,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.71,0.0,11,,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG2066.JPG,"[0.762, 0.328, 0.219, 0.245]",0.996,impala
8690,42136,42136,42136,42136,42136,42136,42136,42136,42136,42136,42136,42136,42136,42136,42136,42136,96739,6774386,95347,SER_S11#E02#2#298,3,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG0827.JPG,2536231,38846,SER_S11,E02,2,298,2015-11-19,14:29:53,21924885,2,1,1,0.43,0.0,0.0,0.93,0.0,0.0,0.7,0.76,,10,,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG0827.JPG,"[0.565, 0.279, 0.287, 0.354]",0.989,giraffe
6580,49736,49736,49736,49736,49736,49736,49736,49736,49736,49736,49736,49736,49736,49736,49736,49736,99266,6776903,97864,SER_S11#E02#2#1146,2,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG3344.JPG,2537083,39698,SER_S11,E02,2,1146,2015-11-24,14:14:47,21925735,3,2,2,0.44,0.0,0.22,0.78,0.11,1.0,0.5,0.79,,2,,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG3344.JPG,"[0.511, 0.416, 0.182, 0.154]",0.985,warthog
2673,40149,40149,40149,40149,40149,40149,40149,40149,40149,40149,40149,40149,40149,40149,40149,40149,216936,6892537,213498,SER_S11#H05#2#134,1,SER_S11/H05/H05_R2/SER_S11_H05_R2_IMAG0389.JPG,2580980,83595,SER_S11,H05,2,134,2015-11-13,15:15:51,27838461,3,3,3,0.29,0.0,0.29,0.86,0.0,1.0,0.78,0.62,,2,,SER_S11/H05/H05_R2/SER_S11_H05_R2_IMAG0389.JPG,"[0.507, 0.666, 0.492, 0.334]",0.995,warthog
4631,34623,34623,34623,34623,34623,34623,34623,34623,34623,34623,34623,34623,34623,34623,34623,34623,310751,6984043,305004,SER_S11#K07#1#234,2,SER_S11/K07/K07_R1/SER_S11_K07_R1_IMAG0698.JPG,2617440,120055,SER_S11,K07,1,234,2015-08-29,12:57:31,29746508,6,2,1,0.44,0.44,0.0,0.11,0.33,0.0,1.0,0.47,,6,10.0,SER_S11/K07/K07_R1/SER_S11_K07_R1_IMAG0698.JPG,"[0.306, 0.696, 0.054, 0.091]",0.993,birdother
5032,105640,105640,105640,105640,105640,105640,105640,105640,105640,105640,105640,105640,105640,105640,105640,105640,32334,6711061,32022,SER_S11#C02#1#310,2,SER_S11/C02/C02_R1/SER_S11_C02_R1_IMAG0682.JPG,2509740,12355,SER_S11,C02,1,310,2015-09-20,17:59:54,18877791,2,1,1,0.0,0.0,0.94,0.06,0.0,0.0,0.95,0.3,,2,,SER_S11/C02/C02_R1/SER_S11_C02_R1_IMAG0682.JPG,"[0.202, 0.454, 0.493, 0.366]",0.999,warthog
601,17461,17461,17461,17461,17461,17461,17461,17461,17461,17461,17461,17461,17461,17461,17461,17461,170004,6846935,167896,SER_S11#G03#1#1245,3,SER_S11/G03/G03_R1/SER_S11_G03_R1_IMAG2575.JPG,2563487,66102,SER_S11,G03,1,1245,2015-09-05,11:33:11,21953104,5,5,4,0.84,0.0,0.11,0.53,0.0,0.11,1.0,0.83,,1,15.0,SER_S11/G03/G03_R1/SER_S11_G03_R1_IMAG2575.JPG,"[0.642, 0.54, 0.084, 0.073]",0.982,zebra
5356,24159,24159,24159,24159,24159,24159,24159,24159,24159,24159,24159,24159,24159,24159,24159,24159,95703,6773406,94367,SER_S11#E02#1#911,1,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG2514.JPG,2535852,38467,SER_S11,E02,1,911,2015-09-23,22:27:13,21924524,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.63,0.7,,16,,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG2514.JPG,"[0.414, 0.454, 0.096, 0.235]",0.999,dikdik
9140,18844,18844,18844,18844,18844,18844,18844,18844,18844,18844,18844,18844,18844,18844,18844,18844,197071,6873662,194623,SER_S11#H01#1#11,2,SER_S11/H01/H01_R1/SER_S11_H01_R1_IMAG0029.JPG,2573801,76416,SER_S11,H01,1,11,2015-08-03,15:13:01,27734495,1,1,1,0.0,0.0,1.0,0.0,0.0,0.12,0.67,0.75,0.0,11,,SER_S11/H01/H01_R1/SER_S11_H01_R1_IMAG0029.JPG,"[0.493, 0.371, 0.088, 0.137]",0.997,impala
5981,18452,18452,18452,18452,18452,18452,18452,18452,18452,18452,18452,18452,18452,18452,18452,18452,478406,7150478,471439,SER_S11#R08#2#487,1,SER_S11/R08/R08_R2/SER_S11_R08_R2_IMAG1004.JPG,2677821,180436,SER_S11,R08,2,487,2015-11-30,18:33:43,31602768,1,1,1,1.0,0.0,0.33,0.0,0.0,0.0,0.5,0.9,0.0,33,11.0,SER_S11/R08/R08_R2/SER_S11_R08_R2_IMAG1004.JPG,"[0.014, 0.006, 0.934, 0.994]",0.989,eland
7608,65592,65592,65592,65592,65592,65592,65592,65592,65592,65592,65592,65592,65592,65592,65592,65592,392872,7065619,386580,SER_S11#M11#2#1221,1,SER_S11/M11/M11_R2/SER_S11_M11_R2_IMAG2936.JPG,2647044,149659,SER_S11,M11,2,1221,2015-09-22,16:48:24,29816860,1,1,1,0.2,0.0,0.8,0.0,0.0,0.0,1.0,0.0,,34,3.0,SER_S11/M11/M11_R2/SER_S11_M11_R2_IMAG2936.JPG,"[0.441, 0.458, 0.007, 0.008]",0.09,ostrich
8749,59178,59178,59178,59178,59178,59178,59178,59178,59178,59178,59178,59178,59178,59178,59178,59178,129999,6807461,128422,SER_S11#E12#1#44,1,SER_S11/E12/E12_R1/SER_S11_E12_R1_IMAG0123.JPG,2548157,50772,SER_S11,E12,1,44,2015-08-13,12:43:40,21937291,1,1,1,0.83,0.0,0.28,0.0,0.0,0.0,1.0,0.0,,10,,SER_S11/E12/E12_R1/SER_S11_E12_R1_IMAG0123.JPG,"[0.164, 0, 0.802, 0.929]",0.997,giraffe
4977,34281,34281,34281,34281,34281,34281,34281,34281,34281,34281,34281,34281,34281,34281,34281,34281,202664,6878785,199746,SER_S11#H02#2#544,3,SER_S11/H02/H02_R2/SER_S11_H02_R2_IMAG1369.JPG,2576078,78693,SER_S11,H02,2,544,2015-12-05,14:54:10,27829361,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.81,,3,7.0,SER_S11/H02/H02_R2/SER_S11_H02_R2_IMAG1369.JPG,"[0.009, 0, 0.99, 0.999]",0.998,buffalo
1044,36053,36053,36053,36053,36053,36053,36053,36053,36053,36053,36053,36053,36053,36053,36053,36053,197884,6874414,195375,SER_S11#H01#1#324,3,SER_S11/H01/H01_R1/SER_S11_H01_R1_IMAG0785.JPG,2574133,76748,SER_S11,H01,1,324,2015-08-26,13:18:48,27734806,9,5,3,0.9,0.1,0.0,0.0,0.1,0.1,1.0,0.0,,1,15.0,SER_S11/H01/H01_R1/SER_S11_H01_R1_IMAG0785.JPG,"[0.0, 0.006, 0.272, 0.96]",0.999,zebra
7726,40201,40201,40201,40201,40201,40201,40201,40201,40201,40201,40201,40201,40201,40201,40201,40201,262069,6936554,257515,SER_S11#J03#2#163,2,SER_S11/J03/J03_R2/SER_S11_J03_R2_IMAG0377.JPG,2599936,102551,SER_S11,J03,2,163,2015-11-04,11:38:07,27912755,10,6,2,0.43,0.0,1.0,0.0,0.0,0.0,0.88,0.54,,13,2.0,SER_S11/J03/J03_R2/SER_S11_J03_R2_IMAG0377.JPG,"[0.735, 0.396, 0.18, 0.162]",0.967,wildebeest
1557,46424,46424,46424,46424,46424,46424,46424,46424,46424,46424,46424,46424,46424,46424,46424,46424,117351,6794813,115774,SER_S11#E05#2#481,3,SER_S11/E05/E05_R2/SER_S11_E05_R2_IMAG1148.JPG,2543723,46338,SER_S11,E05,2,481,2015-12-09,11:27:02,21932786,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,6,10.0,SER_S11/E05/E05_R2/SER_S11_E05_R2_IMAG1148.JPG,"[0.658, 0.578, 0.109, 0.053]",0.116,birdother
5027,4207,4207,4207,4207,4207,4207,4207,4207,4207,4207,4207,4207,4207,4207,4207,4207,35492,6713658,34619,SER_S11#C02#2#501,2,SER_S11/C02/C02_R2/SER_S11_C02_R2_IMAG1431.JPG,2510833,13448,SER_S11,C02,2,501,2015-12-28,11:46:25,18883470,51+,11-50,11-50,1.0,0.0,0.0,0.5,0.12,0.0,0.42,0.84,0.5,11,,SER_S11/C02/C02_R2/SER_S11_C02_R2_IMAG1431.JPG,"[0.24, 0.351, 0.119, 0.133]",0.981,impala
4961,39547,39547,39547,39547,39547,39547,39547,39547,39547,39547,39547,39547,39547,39547,39547,39547,496539,7168602,489563,SER_S11#S09#1#25,1,SER_S11/S09/S09_R1/SER_S11_S09_R1_IMAG0057.JPG,2683997,186612,SER_S11,S09,1,25,2015-08-19,11:39:10,31697017,2,2,1,0.0,0.0,0.67,0.67,0.33,0.0,0.3,0.87,0.67,11,,SER_S11/S09/S09_R1/SER_S11_S09_R1_IMAG0057.JPG,"[0.673, 0.455, 0.327, 0.507]",0.994,impala
180,25252,25252,25252,25252,25252,25252,25252,25252,25252,25252,25252,25252,25252,25252,25252,25252,117083,6794545,115506,SER_S11#E05#2#359,3,SER_S11/E05/E05_R2/SER_S11_E05_R2_IMAG0848.JPG,2543633,46248,SER_S11,E05,2,359,2015-11-25,13:20:45,21932690,6,2,1,0.19,0.31,0.88,0.31,0.0,0.06,0.94,0.32,,7,19.0,SER_S11/E05/E05_R2/SER_S11_E05_R2_IMAG0848.JPG,"[0.602, 0.621, 0.079, 0.099]",0.993,baboon
8282,46527,46527,46527,46527,46527,46527,46527,46527,46527,46527,46527,46527,46527,46527,46527,46527,365175,7038170,359131,SER_S11#M06#1#556,1,SER_S11/M06/M06_R1/SER_S11_M06_R1_IMAG1421.JPG,2636507,139122,SER_S11,M06,1,556,2015-11-09,02:08:52,29790856,3,2,1,1.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,,1,15.0,SER_S11/M06/M06_R1/SER_S11_M06_R1_IMAG1421.JPG,"[0.312, 0.009, 0.321, 0.683]",0.995,zebra
2115,81617,81617,81617,81617,81617,81617,81617,81617,81617,81617,81617,81617,81617,81617,81617,81617,179,6679215,176,SER_S11#B03#1#102,3,SER_S11/B03/B03_R1/SER_S11_B03_R1_IMAG0178.JPG,2497487,102,SER_S11,B03,1,102,2015-08-19,09:16:40,18837581,11-50,1,1,0.06,0.0,1.0,0.06,0.0,0.06,0.8,0.56,0.94,11,,SER_S11/B03/B03_R1/SER_S11_B03_R1_IMAG0178.JPG,"[0.343, 0.473, 0.14, 0.143]",0.761,impala
1699,71247,71247,71247,71247,71247,71247,71247,71247,71247,71247,71247,71247,71247,71247,71247,71247,327211,7000481,321442,SER_S11#K10#2#51,1,SER_S11/K10/K10_R2/SER_S11_K10_R2_IMAG0148.JPG,2623281,125896,SER_S11,K10,2,51,2015-09-10,09:31:28,29764557,2,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.72,,6,10.0,SER_S11/K10/K10_R2/SER_S11_K10_R2_IMAG0148.JPG,,0.0,birdother
1379,13874,13874,13874,13874,13874,13874,13874,13874,13874,13874,13874,13874,13874,13874,13874,13874,1534,6680567,1528,SER_S11#B04#1#168,1,SER_S11/B04/B04_R1/SER_S11_B04_R1_IMAG0247.JPG,2498087,702,SER_S11,B04,1,168,2015-09-04,08:31:42,18838180,1,1,1,0.12,0.0,1.0,0.0,0.0,0.0,0.44,0.8,0.75,33,11.0,SER_S11/B04/B04_R1/SER_S11_B04_R1_IMAG0247.JPG,"[0.055, 0.41, 0.24, 0.26]",0.995,eland
3870,53252,53252,53252,53252,53252,53252,53252,53252,53252,53252,53252,53252,53252,53252,53252,53252,262158,6936634,257595,SER_S11#J03#2#190,1,SER_S11/J03/J03_R2/SER_S11_J03_R2_IMAG0457.JPG,2599966,102581,SER_S11,J03,2,190,2015-11-04,16:28:29,27912793,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.89,0.5,,13,2.0,SER_S11/J03/J03_R2/SER_S11_J03_R2_IMAG0457.JPG,"[0.68, 0.387, 0.196, 0.174]",0.996,wildebeest
3433,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,203320,6879438,200399,SER_S11#H03#2#69,3,SER_S11/H03/H03_R2/SER_S11_H03_R2_IMAG0181.JPG,2576336,78951,SER_S11,H03,2,69,2015-11-04,14:13:10,27829857,1,1,1,0.1,0.0,0.9,0.0,0.0,0.0,1.0,0.0,,8,,SER_S11/H03/H03_R2/SER_S11_H03_R2_IMAG0181.JPG,"[0.751, 0.013, 0.205, 0.338]",0.998,elephant
9051,96614,96614,96614,96614,96614,96614,96614,96614,96614,96614,96614,96614,96614,96614,96614,96614,347466,7020658,341619,SER_S11#L10#2#237,3,SER_S11/L10/L10_R2/SER_S11_L10_R2_IMAG0670.JPG,2630428,133043,SER_S11,L10,2,237,2015-09-18,10:16:38,29771839,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.57,0.83,,2,,SER_S11/L10/L10_R2/SER_S11_L10_R2_IMAG0670.JPG,"[0.452, 0.278, 0.545, 0.722]",0.998,warthog
6372,104950,104950,104950,104950,104950,104950,104950,104950,104950,104950,104950,104950,104950,104950,104950,104950,168262,6845338,166299,SER_S11#G03#1#419,2,SER_S11/G03/G03_R1/SER_S11_G03_R1_IMAG0978.JPG,2562607,65222,SER_S11,G03,1,419,2015-08-14,08:14:06,21951664,1,1,1,0.25,0.0,0.65,0.55,0.0,0.0,1.0,1.0,,1,15.0,SER_S11/G03/G03_R1/SER_S11_G03_R1_IMAG0978.JPG,"[0.704, 0.431, 0.296, 0.377]",0.997,zebra
618,21884,21884,21884,21884,21884,21884,21884,21884,21884,21884,21884,21884,21884,21884,21884,21884,450458,7122668,443629,SER_S11#P06#2#526,3,SER_S11/P06/P06_R2/SER_S11_P06_R2_IMAG1473.JPG,2667697,170312,SER_S11,P06,2,526,2015-11-08,17:58:13,31556748,51+,51+,11-50,0.9,0.0,0.6,0.7,0.0,0.0,1.0,0.0,,13,2.0,SER_S11/P06/P06_R2/SER_S11_P06_R2_IMAG1473.JPG,"[0.553, 0.301, 0.079, 0.18]",0.994,wildebeest
2882,10812,10812,10812,10812,10812,10812,10812,10812,10812,10812,10812,10812,10812,10812,10812,10812,71565,6749651,70612,SER_S11#C12#2#34,2,SER_S11/C12/C12_R2/SER_S11_C12_R2_IMAG0096.JPG,2526040,28655,SER_S11,C12,2,34,2015-10-21,09:56:12,19242730,1,1,1,0.06,0.0,1.0,0.11,0.0,0.0,1.0,0.0,,1,15.0,SER_S11/C12/C12_R2/SER_S11_C12_R2_IMAG0096.JPG,"[0.575, 0.603, 0.222, 0.146]",0.907,zebra
10095,111357,111357,111357,111357,111357,111357,111357,111357,111357,111357,111357,111357,111357,111357,111357,111357,145170,6822577,143538,SER_S11#F04#1#687,1,SER_S11/F04/F04_R1/SER_S11_F04_R1_IMAG1948.JPG,2554285,56900,SER_S11,F04,1,687,2015-08-25,17:40:52,21943400,1,1,1,0.88,0.0,0.12,0.0,0.0,0.0,0.42,0.8,0.0,11,,SER_S11/F04/F04_R1/SER_S11_F04_R1_IMAG1948.JPG,"[0.432, 0.127, 0.309, 0.385]",0.996,impala
1600,32628,32628,32628,32628,32628,32628,32628,32628,32628,32628,32628,32628,32628,32628,32628,32628,489427,7161499,482460,SER_S11#S08#1#35,1,SER_S11/S08/S08_R1/SER_S11_S08_R1_IMAG0100.JPG,2681614,184229,SER_S11,S08,1,35,2015-08-03,14:37:34,31681094,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,2,,SER_S11/S08/S08_R1/SER_S11_S08_R1_IMAG0100.JPG,"[0.162, 0.268, 0.239, 0.19]",0.999,warthog
6289,78730,78730,78730,78730,78730,78730,78730,78730,78730,78730,78730,78730,78730,78730,78730,78730,410163,7082847,403808,SER_S11#N05#1#1004,3,SER_S11/N05/N05_R1/SER_S11_N05_R1_IMAG2849.JPG,2653141,155756,SER_S11,N05,1,1004,2015-10-09,11:13:17,31504881,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,7,19.0,SER_S11/N05/N05_R1/SER_S11_N05_R1_IMAG2849.JPG,"[0.026, 0.458, 0.027, 0.034]",0.992,baboon
1615,56395,56395,56395,56395,56395,56395,56395,56395,56395,56395,56395,56395,56395,56395,56395,56395,13882,6692886,13847,SER_S11#B09#2#3194,3,SER_S11/B09/B09_R2/SER_S11_B09_R2_IMAG7965.JPG,2502903,5518,SER_S11,B09,2,3194,2015-10-25,09:36:37,18857615,1,1,1,0.83,0.06,0.17,0.06,0.0,0.0,0.9,0.72,,6,10.0,SER_S11/B09/B09_R2/SER_S11_B09_R2_IMAG7965.JPG,"[0.53, 0.447, 0.018, 0.037]",0.944,birdother
6243,41652,41652,41652,41652,41652,41652,41652,41652,41652,41652,41652,41652,41652,41652,41652,41652,111861,6789404,110365,SER_S11#E04#1#342,1,SER_S11/E04/E04_R1/SER_S11_E04_R1_IMAG0871.JPG,2541780,44395,SER_S11,E04,1,342,2015-10-12,05:39:06,21930736,3,3,3,1.0,0.0,0.0,0.0,0.0,0.62,0.42,0.95,0.12,11,,SER_S11/E04/E04_R1/SER_S11_E04_R1_IMAG0871.JPG,"[0.119, 0.32, 0.139, 0.324]",0.998,impala
